suburb,state,lat,lng
Longarm,NSW,-30.51033,150.50459
Longerenong,VIC,-36.6813,142.351
Longford,TAS,-41.59585,147.12181
Longford,VIC,-38.16417,147.08694
Longlea,VIC,-36.75512,144.42327
Longley,TAS,-42.97259,147.18346
Longreach,NSW,-34.87545,150.52984
Longreach,QLD,-23.44031,144.25062
Longueville,NSW,-33.83309,151.16494
Longwarry,VIC,-38.11108,145.76633
Longwarry North,VIC,-38.076,145.7634
Longwood,SA,-35.04334,138.72165
Longwood,VIC,-36.84882,145.40806
Longwood East,VIC,-36.8524,145.451
Lonnavale,TAS,-42.96519,146.8441
Lonsdale,SA,-35.10659,138.49372
Lonsdale Dc,SA,-35.1046,138.499
Loombah,NSW,-32.79646,148.77366
Loomberah,NSW,-31.24198,150.95618
Loongana,TAS,-41.41086,145.96293
Loorana,TAS,-39.88657,143.89813
Lord Howe Island,NSW,-31.55533,159.08212
Lords Hill,NSW,-36.931,149.21804
Loreto Hill,QLD,-26.0118,111.348
Lorinna,TAS,-41.54094,146.14453
Lorn,NSW,-32.72667,151.57493
Lorne,NSW,-31.6631,152.6031
Lorne,VIC,-38.52867,143.9324
Lorquon,VIC,-36.15227,141.7588
Lort River,WA,-33.26689,121.38411
Lost River,NSW,-34.4629,149.32
Lostock,NSW,-32.31231,151.45923
Lota,QLD,-27.46667,153.18333
Lottah,TAS,-41.24284,148.01308
Lotus Creek,QLD,-22.49746,149.17586
Louisa Creek,NSW,-29.00873,152.60494
Louisa Creek,QLD,-21.2863,149.271
Louth,NSW,-30.53726,145.11625
Louth Bay,SA,-34.53959,135.90843
Louth Park,NSW,-32.76569,151.55448
Lovedale,NSW,-32.76463,151.36185
Loveday,SA,-34.27683,140.41628
Lovely Banks,VIC,-38.0667,144.333
Lovett Bay,NSW,-33.62969,151.28166
Low Head,TAS,-41.07383,146.80742
Low Isles,QLD,-16.38618,145.56539
Lowaldie,SA,-35.0535,139.98741
Lowan Vale,SA,-36.16381,140.68216
Lowanna,NSW,-30.20222,152.89976
Lowbank,SA,-34.18227,140.05471
Lowden,WA,-33.54348,115.95863
Lower Acacia Creek,NSW,-28.43526,152.24131
Lower Bago,NSW,-35.56139,147.95499
Lower Barrington,TAS,-41.28717,146.28976
Lower Beechmont,QLD,-28.047,153.247
Lower Belford,NSW,-32.62294,151.29186
Lower Beulah,TAS,-41.44968,146.41008
Lower Boro,NSW,-35.1479,149.772
Lower Bottle Creek,NSW,-28.82331,152.60283
Lower Broughton,SA,-33.34839,138.05661
Lower Bucca,NSW,-30.1272,153.085
Lower Chittering,WA,-31.56062,116.08267
Lower Coldstream,NSW,-29.5958,153.106
Lower Cowley,QLD,-17.69731,146.07762
Lower Creek,NSW,-30.71968,152.2546
Lower Cressbrook,QLD,-27.07671,152.46106
Lower Daintree,QLD,-16.26214,145.36072
Lower Duck Creek,NSW,-28.74664,152.53693
Lower Dyraaba,NSW,-28.80267,152.88891
Lower Eucembene,NSW,-36.1372,148.629
Lower Hawkesbury,NSW,-33.443,151.043
Lower Hermitage,SA,-34.8047,138.7769
Lower Hotham,WA,-32.93029,116.41385
Lower Inman Valley,SA,-35.51399,138.54405
Lower King,WA,-34.95379,117.93572
Lower Lewis Ponds,NSW,-33.1932,149.239
Lower Light,SA,-34.54754,138.45593
Lower Longley,TAS,-42.9775,147.14139
Lower Macdonald,NSW,-33.36528,150.95111
Lower Mangrove,NSW,-33.415,151.16
Lower Marshes,TAS,-42.33873,147.19988
Lower Mitcham,SA,-34.98111,138.60583
Lower Moira,VIC,-36.06325,145.02506
Lower Mount Walker,QLD,-27.71702,152.53262
Lower Norton,VIC,-36.80426,142.0356
Lower Pappinbarra,NSW,-31.4218,152.58548
Lower Peacock,NSW,-28.77669,152.57911
Lower Plenty,VIC,-37.73933,145.11275
Lower Portland,NSW,-33.442,150.879
Lower Sandy Bay,TAS,-42.91284,147.35489
Lower Snug,TAS,-43.08251,147.24721
Lower Southgate,NSW,-29.5232,153.08762
Lower Tenthill,QLD,-27.60556,152.23917
Lower Thredbo,NSW,-36.5013,148.31
Lower Tully,QLD,-17.99062,146.00298
Lower Turners Marsh,TAS,-41.20992,147.10592
Lower Wattle Grove,TAS,-43.15392,147.01278
Lower Wilmot,TAS,-41.31294,146.2096
Lower Wonga,QLD,-26.12003,152.45408
Lowesby,QLD,-24.33865,148.68707
Lowesdale,NSW,-35.83091,146.35375
Lowestoff,QLD,-22.84625,148.07959
Lowlands,WA,-35.06288,117.52584
Lowmead,QLD,-24.52931,151.75317
Lowood,QLD,-27.47145,152.57303
Lowther,NSW,-33.62829,150.12788
Loxford,NSW,-32.78984,151.48441
Loxton,SA,-34.45493,140.56933
Loxton North,SA,-34.41599,140.62091
Loy Yang,VIC,-38.25514,146.61264
Loyetea,TAS,-41.3167,145.92438
Lubeck,VIC,-36.78179,142.51819
Lucas,VIC,-37.553,143.771
Lucas Heights,NSW,-34.049,150.975
Lucaston,TAS,-42.96313,147.01562
Lucinda,QLD,-18.53129,146.33201
Lucindale,SA,-36.97251,140.36982
Lucknow,NSW,-33.35482,149.16733
Lucknow,VIC,-37.81151,147.67791
Lucky Bay,SA,-33.70637,137.04511
Lucyvale,VIC,-36.28362,147.62089
Luddenham,NSW,-33.8807,150.7146
Ludlow,WA,-33.61394,115.48648
Ludmilla,NT,-12.41452,130.85005
Lue,NSW,-32.6509,149.84901
Lugarno,NSW,-33.98469,151.04352
Lughrata,TAS,-39.94752,147.93022
Luina,TAS,-41.46906,145.3831
Lulworth,TAS,-41.00232,147.08575
Lumeah,QLD,-25.28681,145.67212
Lumeah,WA,-33.99463,117.23184
Lumholtz,QLD,-18.20592,145.83652
Lunawanna,TAS,-43.36305,147.24264
Lundavra,QLD,-28.06674,150.01923
Lune River,TAS,-43.43482,146.90504
Lurg,VIC,-36.58282,146.16236
Lurnea,NSW,-33.9326,150.90083
Luscombe,QLD,-27.78917,153.20222
Luskintyre,NSW,-32.66141,151.42604
Lutana,TAS,-42.84111,147.30944
Lutwyche,QLD,-27.423,153.034
Lyal,VIC,-36.94278,144.4715
Lyalls Mill,WA,-33.46099,116.12592
Lygon Street North,VIC,-37.7714,144.972
Lymington,TAS,-43.20134,147.05903
Lymwood,TAS,-40.09016,143.99319
Lynam,QLD,-19.27131,146.55485
Lynbrook,VIC,-38.05,145.252
Lynchs Creek,NSW,-28.43989,153.00334
Lyndale,VIC,-36.543,144.829
Lyndhurst,NSW,-30.3644,152.02568
Lyndhurst,QLD,-19.20511,144.37197
Lyndhurst,SA,-30.29857,138.36247
Lyndhurst,VIC,-38.07047,145.24249
Lyndoch,SA,-34.60378,138.88634
Lyndon,WA,-23.37177,114.32685
Lyndside,QLD,-16.8924,143.603
Lyneham,ACT,-35.25,149.12917
Lynford,QLD,-27.47455,152.44748
Lynton,SA,-34.998,138.609
Lynwood,NSW,-28.86712,153.44491
Lynwood,QLD,-25.1922,152.264
Lynwood,WA,-32.04023,115.93206
Lyons,ACT,-35.342,149.076
Lyons,NT,-12.3603,130.889
Lyons,QLD,-27.75531,152.88934
Lyons,VIC,-38.00763,141.45923
Lyonville,VIC,-37.39186,144.26288
Lyra,QLD,-28.8259,151.85079
Lyrup,SA,-34.25589,140.65117
Lysterfield,VIC,-37.93,145.301
Lysterfield South,VIC,-37.949,145.26
Lytton,QLD,-27.41667,153.16667
Ma Ma Creek,QLD,-27.6287,152.1903
Maadi,QLD,-17.83226,145.98877
Maalan,QLD,-17.60833,145.57123
Maaoupe,SA,-37.28313,140.69786
Maaroom,QLD,-25.61133,152.87146
Mabel Creek,SA,-29.1397,134.093
Mabins Well,NSW,-34.90686,145.52565
Mabuiag,QLD,-9.95532,142.183
Mabuiag Island,QLD,-9.95532,142.18327
Macalister,QLD,-26.98817,151.15816
Macalister Range,QLD,-16.77761,145.65508
Macarthur,ACT,-35.40583,149.13
Macarthur,VIC,-38.02704,142.00464
Macarthur Square,NSW,-34.07485,150.79795
Macclesfield,SA,-35.17436,138.8364
Macclesfield,VIC,-37.883,145.477
Macdonald Park,SA,-34.66973,138.64501
Macdonalds Creek,NSW,-31.79944,150.44743
Macdonaldtown,QLD,-27.5887,151.93
Macdonnell Range,NT,-25.1299,132.57
Macedon,VIC,-37.42055,144.55468
Macfarlane,QLD,-24.88869,146.00867
Macgillivray,SA,-35.80699,137.4112
Macgregor,ACT,-35.21083,149.01528
Macgregor,QLD,-27.56193,153.07459
Machans Beach,QLD,-16.85556,145.74778
Machine Creek,QLD,-23.83621,150.93655
Mackay,QLD,-21.1425,149.18215
Mackay Bc,QLD,-21.1437,149.186
Mackay Caneland,QLD,-21.13845,149.17755
Mackay Dc,QLD,-21.1385,149.178
Mackay East,QLD,-21.1511,149.199
Mackay Harbour,QLD,-21.10837,149.20518
Mackay Mc,QLD,-21.13,149.163
Mackay North,QLD,-21.1209,149.18169
Mackay South,QLD,-21.16363,149.18169
Mackay West,QLD,-21.14949,149.16446
Mackenzie,QLD,-27.54472,153.12139
Mackenzie River,QLD,-23.0252,149.01264
Mackinnon,QLD,-16.9186,145.741
Macknade,QLD,-18.57487,146.25577
Macks Creek,VIC,-38.47902,146.64262
Macksville,NSW,-30.71667,152.91667
Maclagan,QLD,-27.06526,151.66001
Maclean,NSW,-29.44863,153.21475
Maclean,QLD,-27.78,153.01
Macleay Island,QLD,-27.612,153.355
Macleod,VIC,-37.714,145.066
Macleod,WA,-24.41218,113.50261
Macleod West,VIC,-37.72587,145.07092
Macmasters Beach,NSW,-33.49672,151.41145
Macnamara,ACT,-35.2139,149.006
Macorna,VIC,-35.94177,143.94101
Macorna North,VIC,-35.85827,144.10697
Macquarie,ACT,-35.25083,149.06472
Macquarie,TAS,-41.45452,145.97066
Macquarie Centre,NSW,-33.77637,151.12005
Macquarie Fields,NSW,-33.99434,150.88757
Macquarie Heads,TAS,-42.2153,145.19812
Macquarie Hills,NSW,-32.953,151.65
Macquarie Island,TAS,-54.6208,158.856
Macquarie Links,NSW,-33.982,150.874
Macquarie Marshes,NSW,-30.69588,147.63044
Macquarie Park,NSW,-33.79346,151.13449
Macquarie Pass,NSW,-34.56667,150.66667
Macquarie Plains,TAS,-42.71149,146.91942
Macquarie University,NSW,-33.77382,151.11265
Macrossan,QLD,-20.09991,146.88875
Macs Cove,VIC,-37.20912,146.14213
Macumba,SA,-27.2849,136.205
Madalya,VIC,-38.50832,146.49895
Maddens Plains,NSW,-34.24853,150.94142
Maddingley,VIC,-37.68378,144.40891
Maddington,WA,-32.05029,115.98449
Madeley,WA,-31.8132,115.82759
Madgwick,NSW,-30.4925,151.65
Madora Bay,WA,-32.47379,115.75065
Madura,WA,-31.89871,127.02268
Mafeking,VIC,-37.40548,142.64299
Maffra,NSW,-36.58228,148.95519
Maffra,VIC,-37.96191,146.98862
Maffra West Upper,VIC,-37.87298,146.81768
Magarey,SA,-37.41708,140.09084
Magdala,SA,-34.4134,138.713
Magenta,NSW,-33.299,151.543
Magenta,WA,-33.35767,119.55358
Maggea,SA,-34.47537,140.06544
Magill,SA,-34.909,138.6758
Magill North,SA,-34.909,138.6758
Magill South,SA,-34.909,138.6758
Magitup,WA,-34.13455,118.16114
Magnetic Island,QLD,-19.13853,146.83385
Magnolia,QLD,-25.65364,152.68426
Magometon,NSW,-31.02654,148.61509
Magpie,VIC,-37.62757,143.85089
Magra,TAS,-42.75833,147.04722
Mahanewo,SA,-31.7203,136.403
Mahogany Creek,WA,-31.91423,116.13299
Mahomets Flats,WA,-28.79237,114.61342
Maianbar,NSW,-34.07648,151.12721
Maida Vale,WA,-31.95301,116.02417
Maidavale,QLD,-19.6082,147.358
Maiden Gully,VIC,-36.743,144.209
Maidenhead,QLD,-29.11929,151.3914
Maidenwell,QLD,-26.85698,151.80016
Maidstone,VIC,-37.783,144.878
Mailer Flat,VIC,-38.2902,142.463
Mailors Flat,VIC,-38.29015,142.46254
Maimuru,NSW,-34.23928,148.21635
Main Arm,NSW,-28.51876,153.43312
Main Beach,QLD,-27.963,153.426
Main Creek,NSW,-32.29767,151.78462
Main Lead,VIC,-37.38372,143.37441
Main Ridge,VIC,-38.40188,144.9722
Maindample,VIC,-37.02435,145.95883
Maintongoon,VIC,-37.1383,145.759
Mairjimmy,NSW,-35.4724,145.747
Maison Dieu,NSW,-32.55076,151.10483
Maitland,NSW,-32.7384,151.54922
Maitland,SA,-34.37411,137.6733
Maitland,WA,-20.9943,116.68967
Maitland Bar,NSW,-32.74911,149.4262
Maitland North,NSW,-32.7384,151.54922
Maitland Vale,NSW,-32.67237,151.55448
Major Plains,VIC,-36.35305,145.77974
Majorca,VIC,-37.12836,143.79049
Majors Creek,NSW,-35.57111,149.73889
Majors Creek,QLD,-19.6083,146.9619
Majura,ACT,-35.27367,149.21903
Makin,SA,-35.97866,140.51876
Malabaine,WA,-31.63238,116.71369
Malabar,NSW,-33.9656,151.2487
Malabugilmah,NSW,-29.17913,152.62807
Malaga,WA,-31.86259,115.89654
Malaga Dc,WA,-31.8556,115.893
Malak,NT,-12.393,130.904
Malakoff,QLD,-27.0391,151.377
Malanda,QLD,-17.34908,145.59404
Malarga,QLD,-25.79572,152.11569
Malbina,TAS,-42.78691,147.11822
Maldon,NSW,-34.19861,150.63472
Maldon,VIC,-36.99805,144.0686
Malebelling,WA,-31.8309,116.91518
Maleny,QLD,-26.76263,152.85224
Malinong,SA,-35.51061,139.51568
Mallabula,NSW,-32.735,152.01
Mallacoota,VIC,-37.51307,149.77181
Mallala,SA,-34.43847,138.50519
Mallan,NSW,-35.1244,143.692
Mallanganee,NSW,-28.90768,152.72183
Mallee,NSW,-34.4507,142.52
Mallee Hill,WA,-33.21185,118.7202
Malling,QLD,-27.08582,151.58479
Mallowa,NSW,-29.66221,149.32632
Malmalling,WA,-31.96686,116.33119
Malmoe,QLD,-25.47084,151.17928
Malmsbury,VIC,-37.18889,144.385
Maloneys Beach,NSW,-35.70114,150.2545
Malpas,SA,-34.71839,140.62368
Malpas-Trenton,QLD,-19.92083,142.15815
Maltee,SA,-32.05411,133.95124
Malu,QLD,-27.29416,151.59282
Malua Bay,NSW,-35.79301,150.21686
Malvern,SA,-34.95722,138.61472
Malvern,VIC,-37.85724,145.03416
Malvern East,VIC,-37.87731,145.05927
Malvern North,VIC,-37.85176,145.03019
Malyalling,WA,-32.7152,117.59774
Mambourin,VIC,-37.89247,144.59646
Mambray Creek,SA,-32.83513,137.99942
Mamu,QLD,-17.86115,143.21514
Manahan,NSW,-33.92026,151.00518
Manangatang,VIC,-35.04459,142.88252
Manapouri,QLD,-27.85457,151.9953
Manar,NSW,-35.26561,149.69346
Manar,QLD,-26.1116,151.353
Manara,NSW,-32.4838,143.9362
Manbulloo,NT,-14.67629,132.0874
Manchester Square,NSW,-34.59945,150.40225
Mandagery,NSW,-33.20075,148.36099
Mandalay,QLD,-20.2722,148.73879
Mandalong,NSW,-33.132,151.426
Mandemar,NSW,-34.43333,150.28333
Mandogalup,WA,-32.19356,115.8422
Mandorah,NT,-12.4449,130.759
Mandurah,WA,-32.54616,115.72201
Mandurah Dc,WA,-32.5346,115.729
Mandurah East,WA,-32.54616,115.72201
Mandurah North,WA,-32.5147,115.74037
Mandurama,NSW,-33.66484,149.04033
Mandurang,VIC,-36.81884,144.31292
Mandurang South,VIC,-36.85651,144.27481
Manera Heights,NSW,-32.2412,148.6232
Maneroo,QLD,-23.50325,143.70186
Mangalo,SA,-33.60431,136.58127
Mangalore,TAS,-42.65,147.25
Mangalore,VIC,-36.93833,145.15966
Mangana,TAS,-41.54055,147.8785
Mangerton,NSW,-34.43278,150.87111
Mango Hill,QLD,-27.23833,153.02806
Mangoola,NSW,-32.29391,150.77485
Mangoplah,NSW,-35.41398,147.23599
Mangowine,WA,-31.0471,118.105
Mangrove Creek,NSW,-33.35754,151.1452
Mangrove Mountain,NSW,-33.299,151.193
Manifold Heights,VIC,-38.14,144.33
Manildra,NSW,-33.18115,148.68802
Manilla,NSW,-30.7315,150.72507
Maningrida,NT,-12.05614,134.23115
Manjimup,WA,-34.24916,116.14375
Manly,NSW,-33.80602,151.29478
Manly,QLD,-27.45,153.18333
Manly East,NSW,-33.80602,151.29478
Manly Vale,NSW,-33.783,151.2622
Manly West,QLD,-27.46667,153.16667
Manmanning,WA,-30.88946,117.22058
Manna Hill,SA,-32.43147,139.97922
Mannanarie,SA,-33.08141,138.67783
Mannerim,VIC,-38.21667,144.58333
Mannering Park,NSW,-33.148,151.535
Manners Well,SA,-30.6329,138.711
Mannibadar,VIC,-37.7671,143.55511
Manning,WA,-32.01167,115.86886
Manning Point,NSW,-31.89443,152.65892
Manningham,SA,-34.877,138.622
Manns Beach,VIC,-38.64505,146.77552
Mannuem,QLD,-26.59279,151.61692
Mannum,SA,-34.91307,139.30522
Mannus,NSW,-35.80833,147.93579
Manobalai,NSW,-32.22232,150.65827
Manoora,QLD,-16.91608,145.73839
Manoora,SA,-33.99414,138.81962
Manor Lakes,VIC,-37.8734,144.582
Manorina,VIC,-37.67255,148.79364
Mansfield,QLD,-27.53333,153.1
Mansfield,VIC,-37.06253,146.08215
Mansfield Bc,QLD,-27.5309,153.102
Mansfield Dc,QLD,-27.5308,153.102
Mansfield Park,SA,-34.852,138.547
Mantamaru,WA,-25.1299,132.57
Manton,NSW,-34.87618,148.98584
Manton,NT,-12.8316,131.16042
Mantuan Downs,QLD,-24.53406,147.53012
Mantung,SA,-34.60218,140.12603
Manuka,ACT,-35.31826,149.13305
Manumbar,QLD,-26.36121,152.30299
Manunda,QLD,-16.91818,145.7495
Manunda Station,SA,-32.8742,139.841
Many Peaks,QLD,-24.54391,151.36902
Manyana,NSW,-35.25,150.51667
Manypeaks,WA,-34.83828,118.17298
Manyung,QLD,-26.22335,151.99259
Mapleton,QLD,-26.63333,152.86667
Mapoon,QLD,-11.86319,142.18307
Mapuru,NT,-12.43556,130.74806
Maragle,NSW,-35.85854,148.16438
Marama,SA,-35.18401,140.16477
Maramie,QLD,-16.0363,142.288
Maramingo Creek,VIC,-37.43236,149.63087
Marananga,SA,-34.48372,138.93729
Maranboy,NT,-14.5267,132.787
Marangaroo,WA,-31.82781,115.84134
Maranunga,NT,-13.7083,130.709
Maranup,WA,-33.95338,116.02542
Marathon,QLD,-20.47916,143.92995
Maraylya,NSW,-33.59775,150.91609
Marayong,NSW,-33.74953,150.89292
Marbelup,WA,-34.98523,117.72439
Marble Bar,WA,-21.04876,119.97405
Marble Hill,SA,-34.91939,138.75841
Marburg,QLD,-27.56592,152.59419
March,NSW,-33.21794,149.07548
Marchagee,WA,-30.04305,116.113
Marchmont,NSW,-34.88095,148.95006
Marcollat,SA,-36.6155,140.42948
Marcoola,QLD,-26.60288,153.06604
Marcus Beach,QLD,-26.449,153.101
Marcus Hill,VIC,-38.23333,144.56667
Mardan,VIC,-38.47796,146.0954
Mardella,WA,-32.33423,115.96489
Marden,SA,-34.89639,138.63917
Mardi,NSW,-33.29,151.41
Mardie,WA,-21.0618,116.16655
Mareeba,QLD,-17.00194,145.43885
Marengo,NSW,-30.16448,152.36935
Marengo,VIC,-38.77614,143.65832
Mares Run,NSW,-31.64114,151.80006
Margaret River,NT,-13.295,131.197
Margaret River,WA,-33.96105,115.07674
Margate,QLD,-27.243,153.1025
Margate,TAS,-43.02944,147.26167
Margate Beach,QLD,-27.24468,153.11168
Maria Creeks,QLD,-17.80268,146.02674
Maria Island,TAS,-42.6451,148.065
Marian,QLD,-21.14528,148.94306
Maribyrnong,VIC,-37.76956,144.88208
Mariginiup,WA,-31.70691,115.85046
Marinna,NSW,-34.81234,147.62584
Marino,SA,-35.04972,138.51622
Marion,SA,-35.0,138.552
Marion Bay,SA,-35.23988,136.9796
Marion Bay,TAS,-42.82656,147.85606
Marionvale,VIC,-36.2582,145.55255
Markaranka,SA,-34.06661,139.92961
Marks Landing,SA,-34.57791,139.5872
Marks Point,NSW,-33.06,151.651
Markwell,NSW,-32.32258,152.18131
Markwood,VIC,-36.46954,146.5056
Marla,SA,-27.29974,133.62243
Marlbed,VIC,-35.81512,142.8577
Marlborough,QLD,-22.82158,149.88185
Marlee,NSW,-31.7955,152.3196
Marleston,SA,-34.94433,138.5625
Marleston Dc,SA,-34.9485,138.562
Marley,NSW,-34.0731,151.05676
Marlo,VIC,-37.796,148.531
Marlo Merrican,NSW,-31.229,152.672
Marlow,NSW,-33.468,151.166
Marlow Lagoon,NT,-12.4984,130.96452
Marlowe,NSW,-35.29823,149.88718
Marmadua,QLD,-27.46224,150.71477
Marmion,WA,-31.84316,115.75762
Marmong Point,NSW,-32.982,151.618
Marmor,QLD,-23.67477,150.7122
Marne,WA,-30.46189,116.68016
Marnoo,VIC,-36.67071,142.8718
Marnoo East,VIC,-36.6635,142.959
Marnoo West,VIC,-36.712,142.804
Marodian,QLD,-25.84832,152.29321
Marola,SA,-33.66414,138.52966
Marom Creek,NSW,-28.92933,153.35646
Marong,VIC,-36.73333,144.13333
Maroochy River,QLD,-26.58194,153.01778
Maroochydore,QLD,-26.65,153.1
Maroochydore Bc,QLD,-26.6735,153.091
Maroochydore Dc,QLD,-26.65,153.1
Maroochydore South,QLD,-26.65,153.1
Maroon,QLD,-28.16724,152.69223
Maroon Dam,QLD,-28.2023,152.647
Maroona,VIC,-37.45761,142.85571
Maroondan,QLD,-24.95617,152.01067
Maroota,NSW,-33.45405,150.98892
Maroubra,NSW,-33.9495,151.2437
Maroubra South,NSW,-33.9495,151.2437
Marrabel,SA,-34.13846,138.8763
Marracoonda,WA,-33.67145,117.46413
Marradong,WA,-32.93886,116.45485
Marrah,WA,-28.43247,114.98184
Marrakai,NT,-12.43556,130.74806
Marrangaroo,NSW,-33.43333,150.11667
Marrar,NSW,-34.8333,147.3667
Marrara,NT,-12.39833,130.88
Marrawah,TAS,-40.93029,144.69807
Marraweeney,VIC,-36.7603,145.74742
Marree,SA,-29.64812,138.06301
Marree Station,SA,-29.5996,138.075
Marrickville,NSW,-33.90867,151.15241
Marrickville Metro,NSW,-33.90687,151.17144
Marrickville South,NSW,-33.9088,151.14793
Marrinup,WA,-32.65425,116.01559
Marryatville,SA,-34.92778,138.64694
Marsden,QLD,-27.67595,153.10091
Marsden Park,NSW,-33.68908,150.80285
Marsden Postal Depot,QLD,-27.6788,153.116
Marsfield,NSW,-33.78009,151.10291
Marshall,VIC,-38.2025,144.36
Marshall Mount,NSW,-34.545,150.73667
Marshdale,NSW,-32.43499,151.79778
Marshlands,QLD,-26.15556,151.75136
Marthaguy,NSW,-31.46475,147.89105
Marthavale,VIC,-37.4443,147.508
Martin,WA,-32.07891,116.06219
Martindale,NSW,-32.4661,150.68091
Martins Creek,NSW,-32.55,151.61667
Martins Creek,VIC,-32.55,151.61667
Martins Well,SA,-31.4691,139.219
Martinsville,NSW,-33.057,151.41
Martynvale,QLD,-16.9186,145.741
Martyville,QLD,-17.61542,146.03893
Marulan,NSW,-34.71667,150.0
Marulan South,NSW,-34.71667,150.0
Marungi,VIC,-36.19389,145.53139
Marvel Loch,WA,-31.46747,119.48945
Mary Kathleen,QLD,-20.7574,139.947
Maryborough,QLD,-25.52326,152.69706
Maryborough,VIC,-37.04733,143.74461
Maryborough Dc,QLD,-25.5249,152.7
Maryborough West,QLD,-25.50278,152.66773
Marybrook,WA,-33.67431,115.19221
Maryfarms,QLD,-16.9941,145.359
Maryknoll,VIC,-38.032,145.602
Maryland,NSW,-32.8778,151.66257
Marys Creek,QLD,-26.24501,152.58254
Marys Mount,NSW,-30.93723,150.04687
Marysville,VIC,-37.50839,145.74742
Maryvale,NSW,-32.4675,148.88983
Maryvale,QLD,-28.07797,152.24887
Maryvale,SA,-32.87283,134.47924
Maryvale,VIC,-38.19881,146.39326
Maryville,NSW,-32.91206,151.75465
Mascot,NSW,-33.92963,151.19462
Masig,QLD,-9.75164,143.408
Masig Island,QLD,-9.75164,143.408
Maslin Beach,SA,-35.23015,138.48372
Massey,VIC,-36.23325,142.89541
Massey Bay,WA,-24.9063,113.68529
Massie,QLD,-28.14181,151.92065
Mataranka,NT,-14.9234,133.066
Matcham,NSW,-33.415,151.426
Mater Hill,QLD,-27.485,153.028
Mater Hospital,QLD,-27.4852,153.028
Matheson,NSW,-29.7361,151.57296
Mathinna,TAS,-41.52702,147.78849
Mathoura,NSW,-35.81667,144.9
Matlock,VIC,-37.589,146.16847
Matong,NSW,-34.77224,146.91934
Matraville,NSW,-33.9613,151.2315
Matta Flat,SA,-33.97329,137.70645
Maude,NSW,-34.47937,144.30072
Maude,SA,-33.90791,139.47238
Maude,VIC,-37.92426,144.1686
Mauds Landing,WA,-23.1291,113.781
Maudsland,QLD,-27.93361,153.28056
Maudville,NSW,-31.9652,151.794
Maules Creek,NSW,-30.54195,150.20456
Mawbanna,TAS,-40.96443,145.35405
Mawson,ACT,-35.365,149.09444
Mawson,TAS,-41.45452,145.97066
Mawson,WA,-31.9842,117.19
Mawson Lakes,SA,-34.81115,138.6149
Maxwell,NSW,-35.25597,147.33244
Maxwelton,QLD,-20.7239,142.681
May Downs,QLD,-22.68559,148.87146
Maya,WA,-29.85651,116.58458
Mayanup,WA,-33.95605,116.44558
Mayberry,TAS,-41.56503,146.29796
Maybole,NSW,-29.9102,151.55375
Maydena,TAS,-42.75,146.61667
Mayers Flat,NSW,-32.38053,152.34334
Mayfield,NSW,-32.89742,151.73643
Mayfield,SA,-33.63896,138.60719
Mayfield,TAS,-41.38954,147.13095
Mayfield East,NSW,-32.898,151.75
Mayfield North,NSW,-32.89,151.743
Mayfield West,NSW,-32.89,151.726
Maylands,SA,-34.911,138.637
Maylands,WA,-31.93826,115.90245
Maynards Plains,NSW,-30.3871,152.702
Mayne,QLD,-27.4448,153.037
Mayreef,VIC,-36.5211,144.488
Mayrung,NSW,-35.50007,145.35134
Mays Hill,NSW,-33.82064,150.9882
Mayvale,NSW,-30.35578,150.43754
Mcalinden,WA,-33.5876,116.32778
Mcalister,NSW,-34.44928,149.75303
Mcarthur,NT,-16.625,135.8
Mcbean Pound,SA,-34.28755,139.62736
Mcbeath,WA,-18.24101,127.68856
Mccallum,SA,-35.97988,140.66641
Mccarrs Creek,NSW,-33.643,151.277
Mccracken,SA,-35.541,138.635
Mccrae,VIC,-38.35628,144.93365
Mccullys Gap,NSW,-32.20716,150.97365
Mccutcheon,QLD,-17.7208,146.05601
Mcdesme,QLD,-19.62044,147.40052
Mcdonald Islands,TAS,-41.45452,145.97066
Mcdouall Peak,SA,-29.7068,135.247
Mcdougalls Hill,NSW,-32.54704,151.14323
Mcdowall,QLD,-27.38694,152.99
Mcevoys,VIC,-36.11498,144.63143
Mcewens Beach,QLD,-21.23604,149.17487
Mcgraths Hill,NSW,-33.61939,150.84304
Mcharg Creek,SA,-35.27545,138.72385
Mcilwraith,QLD,-24.98333,152.0
Mcintosh Creek,QLD,-26.26253,152.64129
Mcintyre,VIC,-36.68719,143.66204
Mckail,WA,-34.9851,117.83101
Mckees Hill,NSW,-28.8726,153.19143
Mckellar,ACT,-35.2175,149.07611
Mckellars Park,NSW,-33.4704,150.15247
Mckenzie Creek,VIC,-36.78167,142.16383
Mckenzie Hill,VIC,-37.06867,144.18019
Mckinlay,QLD,-21.27401,141.28969
Mckinnon,VIC,-37.91,145.039
Mclaren Flat,SA,-35.2053,138.58918
Mclaren Vale,SA,-35.22103,138.54612
Mcleans Ridges,NSW,-28.78986,153.38594
Mcleods Shoot,NSW,-28.655,153.55406
Mcloughlins Beach,VIC,-38.60861,146.90389
Mcmahons Creek,VIC,-37.6981,145.83603
Mcmahons Point,NSW,-33.84524,151.20433
Mcmahons Reef,NSW,-34.62373,148.41983
Mcmillans,VIC,-35.85443,144.17541
Mcminns Lagoon,NT,-12.54593,131.07468
Mcphersons Crossing,NSW,-29.8107,152.917
Mead,VIC,-35.81256,144.12024
